email_id,intent,subject,body,sender_name,sender_email,sender_company,gt_amount,gt_currency,gt_doc_number,gt_date,mentions_amount,mentions_currency,mentions_doc_number,mentions_date
EMAIL-0377,price_increase,New pricing effective,"Dear Purchasing Department,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
David Chen
WestBridge Plastics",David Chen,d.chen@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0001,quote_offer,Quotation QT-2026-14434 – UltraSpec Optics,"Hi Procurement Team,

As per your request, we are pleased to submit our commercial offer.

Quotation number: QT-2026-14434
Total: 111362.00 €
Validity: 05 Apr 2026

The detailed breakdown is in the attached document. Please let us know if you'd like to proceed.

Kind regards,
Sarah Johnson
UltraSpec Optics",Sarah Johnson,s.johnson@ultraspecoptics.com,UltraSpec Optics,111362.0,EUR,QT-2026-14434,2026-04-05,True,True,True,True
EMAIL-0114,quote_offer,Price quotation attached – EuroSteel Supply GmbH,"Dear Customer,

Please find attached our quotation for precision cutting tools as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Priya Sharma
EuroSteel Supply GmbH",Priya Sharma,p.sharma@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,,,,,False,False,False,False
EMAIL-0369,price_increase,Price revision notice,"Dear Purchasing Department,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Priya Sharma
IronBridge Materials",Priya Sharma,p.sharma@ironbridgematerials.com,IronBridge Materials,,,,,False,False,False,False
EMAIL-0037,quote_offer,Offer for packaging materials and shipping supplies,"Dear Alex,

Following your request, we have prepared a quotation for packaging materials and shipping supplies. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Hannah Fischer
Keystone Fasteners Inc.",Hannah Fischer,h.fischer@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0458,other,RE: Your inquiry,"Dear Customer,

Thank you for your recent order. We wanted to let you know that it has been received and is currently being processed.

We will notify you once the shipment is ready.

Best regards,
Michael Brown
WestBridge Plastics",Michael Brown,m.brown@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0045,quote_offer,Price quotation attached – Harmon Tools & Equipment,"Hello Team,

We have prepared quotation QT-2025-34466 as requested. The quoted value is 21 896.10 GBP, with a validity period ending on 10 Nov 2025.

Full details are enclosed. We hope this meets your requirements and look forward to working with you.

Best,
Sophie Laurent
Harmon Tools & Equipment",Sophie Laurent,s.laurent@harmontools&equipmen.com,Harmon Tools & Equipment,21896.1,GBP,QT-2025-34466,2025-11-10,True,True,True,True
EMAIL-0282,price_validity_confirmation,RE: Quotation – validity update,"Dear Alex,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Michael Brown
IronBridge Materials",Michael Brown,m.brown@ironbridgematerials.com,IronBridge Materials,,,,,False,False,False,False
EMAIL-0147,invoice_submission,CedarTech Manufacturing – Invoice,"Dear Alex,

I'm sending you the invoice for PCB boards and microcontrollers as agreed. Please review the attached and process accordingly.

Best regards,
Fatima Al-Rashid
CedarTech Manufacturing",Fatima Al-Rashid,f.alrashid@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0448,other,RE: Your inquiry,"Dear Procurement Team,

Thank you for your recent order. We wanted to let you know that it has been received and is currently being processed.

We will notify you once the shipment is ready.

Best regards,
Robert Taylor
RedLine Automotive Parts",Robert Taylor,r.taylor@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0199,invoice_submission,UltraSpec Optics – Invoice F-2026-65797,"Hi Alex,

We are sending you invoice no. F-2026-65797 for safety valves and pressure regulators.

Invoice amount: 142.378,85 EUR
Due date: 11 Jul 2024

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Ivan Petrov
UltraSpec Optics",Ivan Petrov,i.petrov@ultraspecoptics.com,UltraSpec Optics,142378.85,EUR,F-2026-65797,2024-07-11,True,True,True,True
EMAIL-0357,price_increase,New pricing effective 10/15/2025,"Dear Procurement Team,

We regret to inform you that due to increases in raw material costs, we will need to adjust our pricing effective 10/15/2025.

The new price for the electronic modules (batch Q2-2025) will be 3 312.08 GBP. We understand this may be inconvenient and are happy to discuss any concerns you may have.

Sincerely,
Anna Kowalski
QuickFlow Hydraulics",Anna Kowalski,a.kowalski@quickflowhydraulics.com,QuickFlow Hydraulics,3312.08,GBP,,2025-10-15,True,True,False,True
EMAIL-0427,other,RE: Order status update,"Dear Procurement Team,

We wanted to confirm that your delivery has been dispatched and should arrive within 3-5 business days.

Tracking information will be sent separately.

Regards,
James Wilson
WestBridge Plastics",James Wilson,j.wilson@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0100,quote_offer,Price quotation attached – NorthStar Industrial,"Dear Team,

Attached is our quotation (QT-2025-85765) for the items you requested. The total price is 20,547.00 EUR.

Please note that this offer expires on November 05, 2025. We would appreciate your confirmation at your earliest convenience.

Thank you,
Rachel Kim
NorthStar Industrial",Rachel Kim,r.kim@northstarindustrial.com,NorthStar Industrial,20547.0,EUR,QT-2025-85765,2025-11-05,True,True,True,True
EMAIL-0142,invoice_submission,New invoice from ZenithCraft Industries,"Dear Procurement Team,

Please find attached invoice F-2025-72371 in the amount of 197 882.84 £.

Payment is due by 08/17/2025. If you have any questions regarding this invoice, please contact our accounting department.

Thank you,
Rachel Kim
ZenithCraft Industries",Rachel Kim,r.kim@zenithcraftindustrie.com,ZenithCraft Industries,197882.84,GBP,F-2025-72371,2025-08-17,True,True,True,True
EMAIL-0234,invoice_submission,New invoice from YieldMax Agriculture Supply,"Hi Customer,

We are sending you invoice no. INV-2024-25632 for the requested mechanical components.

Invoice amount: 192.247,00 £
Due date: 2024-11-12

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Thomas Mueller
YieldMax Agriculture Supply",Thomas Mueller,t.mueller@yieldmaxagricultures.com,YieldMax Agriculture Supply,192247.0,GBP,INV-2024-25632,2024-11-12,True,True,True,True
EMAIL-0051,quote_offer,Price quotation attached – UltraSpec Optics,"Dear Procurement Team,

Please find attached our quotation for industrial-grade fasteners and fittings as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Fatima Al-Rashid
UltraSpec Optics",Fatima Al-Rashid,f.alrashid@ultraspecoptics.com,UltraSpec Optics,,,,,False,False,False,False
EMAIL-0242,price_validity_confirmation,Confirmation: prices still valid,"Hi Alex,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
Elena Popescu
FairPoint Logistics",Elena Popescu,e.popescu@fairpointlogistics.com,FairPoint Logistics,,,,,False,False,False,False
EMAIL-0488,other,Account update – WestBridge Plastics,"Hello Customer,

We wanted to share some exciting news — WestBridge Plastics has recently expanded our product line. We'd love to discuss how our new offerings might benefit your operations.

Shall we set up a call?

Regards,
Carlos Mendez
WestBridge Plastics",Carlos Mendez,c.mendez@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0090,quote_offer,Price quotation attached – Delta Precision Parts,"Dear Procurement Team,

Following your request, we have prepared a quotation for chemical reagents for lab testing. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Ahmed Hassan
Delta Precision Parts",Ahmed Hassan,a.hassan@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0273,price_validity_confirmation,YieldMax Agriculture Supply – price confirmation,"Hi Procurement Team,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
Sophie Laurent
YieldMax Agriculture Supply",Sophie Laurent,s.laurent@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0405,other,Delivery confirmation,"Hello Team,

We wanted to share some exciting news — NorthStar Industrial has recently expanded our product line. We'd love to discuss how our new offerings might benefit your operations.

Shall we set up a call?

Regards,
Anna Kowalski
NorthStar Industrial",Anna Kowalski,a.kowalski@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0436,other,Thank you for your order,"Dear Procurement Team,

Thank you for your continued partnership. We are reaching out to schedule our annual review meeting. Would any time next week work for you?

Looking forward to your reply.

Kind regards,
Sarah Johnson
GlobalWire Electronics",Sarah Johnson,s.johnson@globalwireelectronic.com,GlobalWire Electronics,,,,,False,False,False,False
EMAIL-0175,invoice_submission,Invoice for hydraulic pump assemblies,"Hello Team,

This email contains invoice FV-2026-64298 for your records.

Amount due: 147295.54 RON
Payment terms: Net 30 (due February 13, 2026)

Should you require a revised copy or have billing questions, please don't hesitate to reach out.

Kind regards,
John Smith
PrimeEdge Components",John Smith,john.smith@primeedgecomponents.com,PrimeEdge Components,147295.54,RON,FV-2026-64298,2026-02-13,True,True,True,True
EMAIL-0261,price_validity_confirmation,Confirmation of current pricing,"Dear Customer,

In response to your email, we confirm that quotation Q-2026-55507 for 146.259,00 € is still valid. The prices will be honored until 2026-03-23.

We look forward to your confirmation.

Kind regards,
Sophie Laurent
Xenon Power Solutions",Sophie Laurent,s.laurent@xenonpowersolutions.com,Xenon Power Solutions,146259.0,EUR,Q-2026-55507,2026-03-23,True,True,True,True
EMAIL-0302,price_validity_confirmation,CedarTech Manufacturing – price confirmation,"Dear Purchasing Department,

We can confirm that the prices from our previous quotation are still valid. No changes have been made.

Please let us know if you'd like to go ahead with the order.

Regards,
Sarah Johnson
CedarTech Manufacturing",Sarah Johnson,s.johnson@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0149,invoice_submission,Billing: BILL-2025-87585 – Keystone Fasteners Inc.,"Dear Purchasing Department,

Attached is invoice BILL-2025-87585, issued for the recent delivery of custom steel brackets per your specifications. The total payable is 81,974.12 CHF, with a payment deadline of 01 May 2025.

Please confirm receipt of this invoice.

Regards,
Michael Brown
Keystone Fasteners Inc.",Michael Brown,m.brown@keystonefastenersinc.com,Keystone Fasteners Inc.,81974.12,CHF,BILL-2025-87585,2025-05-01,True,True,True,True
EMAIL-0035,quote_offer,Price quotation attached – RedLine Automotive Parts,"Dear Purchasing Department,

Following your request, we have prepared a quotation for chemical reagents for lab testing. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
David Chen
RedLine Automotive Parts",David Chen,d.chen@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0074,quote_offer,Quotation for your review,"Hi Alex,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Lisa Wang
RedLine Automotive Parts",Lisa Wang,l.wang@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0480,other,Account update – BrightLine Components Ltd.,"Hi Purchasing Department,

We have updated our bank account details for future payments. Please find the new information below and update your records.

If you have any questions, please contact our finance team.

Best regards,
Lisa Wang
BrightLine Components Ltd.",Lisa Wang,l.wang@brightlinecomponents.com,BrightLine Components Ltd.,,,,,False,False,False,False
